Date,Gold_USD_per_oz,Open,Volume
2019-10-21,1482.40002,1489.90002,72.0
2019-10-22,1481.69995,1483.40002,99.0
2019-10-23,1489.90002,1486.40002,67.0
2019-10-24,1498.90002,1490.5,115.0
2019-10-25,1499.5,1501.40002,93.0
2019-10-28,1490.0,1504.09998,37.0
2019-10-29,1487.0,1485.90002,425.0
2019-10-30,1493.19995,1487.19995,320.0
2019-10-31,1511.40002,1496.09998,210.0
2019-11-01,1508.0,1511.0,235.0
2019-11-04,1508.0,1511.59998,101.0
2019-11-05,1480.80005,1507.09998,31.0
2019-11-06,1490.19995,1483.19995,567.0
2019-11-07,1464.19995,1489.09998,581.0
2019-11-08,1461.30005,1469.09998,21.0
2019-11-11,1455.5,1461.0,22.0
2019-11-12,1452.09998,1454.90002,6.0
2019-11-13,1461.69995,1456.80005,56.0
2019-11-14,1471.80005,1463.80005,83.0
2019-11-15,1467.30005,1469.09998,13.0
2019-11-18,1470.90002,1472.0,141.0
2019-11-19,1473.30005,1467.69995,18.0
2019-11-20,1473.30005,1472.59998,31.0
2019-11-21,1463.09998,1463.09998,16.0
2019-11-22,1463.09998,1468.59998,19.0
2019-11-25,1456.59998,1457.09998,14.0
2019-11-26,1459.80005,1459.80005,346362.0
2019-11-27,1453.40002,1461.09998,88364.0
2019-11-29,1465.59998,1453.59998,7020.0
2019-12-02,1462.30005,1462.80005,2172.0
2019-12-03,1478.19995,1461.59998,1460.0
2019-12-04,1474.0,1477.5,613.0
2019-12-05,1476.90002,1474.69995,907.0
2019-12-06,1459.09998,1475.0,899.0
2019-12-09,1459.30005,1458.80005,1461.0
2019-12-10,1462.59998,1460.69995,367.0
2019-12-11,1469.40002,1463.09998,393.0
2019-12-12,1466.69995,1475.09998,955.0
2019-12-13,1475.59998,1463.09998,468.0
2019-12-16,1475.0,1473.80005,99.0
2019-12-17,1474.59998,1474.09998,410.0
2019-12-18,1472.59998,1472.59998,250.0
2019-12-19,1478.19995,1475.90002,319.0
2019-12-20,1474.69995,1476.69995,118.0
2019-12-23,1482.5,1482.30005,391.0
2019-12-24,1499.09998,1488.69995,52.0
2019-12-26,1509.30005,1505.19995,126.0
2019-12-27,1513.80005,1513.80005,839.0
2019-12-30,1514.5,1512.59998,446.0
2019-12-31,1519.5,1513.80005,301.0
2020-01-02,1524.5,1518.09998,214.0
2020-01-03,1549.19995,1530.09998,107.0
2020-01-06,1566.19995,1580.0,416.0
2020-01-07,1571.80005,1558.30005,47.0
2020-01-08,1557.40002,1579.69995,236.0
2020-01-09,1551.69995,1555.69995,54.0
2020-01-10,1557.5,1551.19995,16.0
2020-01-13,1548.40002,1557.40002,48.0
2020-01-14,1542.40002,1546.69995,32.0
2020-01-15,1552.09998,1548.0,11.0
2020-01-16,1549.0,1555.69995,98.0
2020-01-17,1558.80005,1554.09998,108.0
2020-01-21,1556.40002,1559.30005,45.0
2020-01-22,1555.30005,1549.80005,42.0
2020-01-23,1564.59998,1553.09998,15.0
2020-01-24,1571.09998,1556.30005,43.0
2020-01-27,1576.80005,1584.30005,22.0
2020-01-28,1569.19995,1576.40002,3.0
2020-01-29,1569.80005,1569.80005,251274.0
2020-01-30,1583.5,1576.80005,62336.0
2020-01-31,1582.90002,1573.40002,1095.0
2020-02-03,1577.19995,1592.90002,1062.0
2020-02-04,1550.40002,1577.69995,978.0
2020-02-05,1557.80005,1553.19995,1305.0
2020-02-06,1565.09998,1553.59998,110.0
2020-02-07,1568.59998,1564.90002,431.0
2020-02-10,1574.69995,1569.30005,128.0
2020-02-11,1565.59998,1570.90002,440.0
2020-02-12,1567.40002,1565.19995,36.0
2020-02-13,1575.09998,1570.19995,74.0
2020-02-14,1582.69995,1575.80005,68.0
2020-02-18,1600.0,1579.80005,310.0
2020-02-19,1607.5,1600.59998,542.0
2020-02-20,1616.59998,1606.5,117.0
2020-02-21,1644.59998,1619.30005,186.0
2020-02-24,1672.40002,1657.0,435.0
2020-02-25,1646.90002,1645.09998,409.0
2020-02-26,1640.0,1644.0,1990.0
2020-02-27,1640.0,1641.09998,707.0
2020-02-28,1564.09998,1640.30005,289.0
2020-03-02,1592.30005,1583.90002,537.0
2020-03-03,1642.09998,1594.5,610.0
2020-03-04,1641.09998,1645.40002,83.0
2020-03-05,1666.40002,1637.30005,154.0
2020-03-06,1670.80005,1670.80005,175.0
2020-03-09,1674.5,1696.09998,161.0
2020-03-10,1659.09998,1671.59998,48.0
2020-03-11,1641.40002,1656.59998,47.0
2020-03-12,1589.30005,1637.0,256.0
2020-03-13,1515.69995,1574.90002,89.0
2020-03-16,1485.90002,1569.09998,193.0
2020-03-17,1524.90002,1469.30005,122.0
2020-03-18,1477.30005,1537.5,333.0
2020-03-19,1478.59998,1481.5,262.0
2020-03-20,1484.0,1483.5,14.0
2020-03-23,1567.0,1505.30005,51.0
2020-03-24,1660.19995,1592.69995,442.0
2020-03-25,1632.30005,1676.5,476.0
2020-03-26,1650.09998,1660.5,3.0
2020-03-27,1623.90002,1623.90002,100638.0
2020-03-30,1622.0,1641.19995,16389.0
2020-03-31,1583.40002,1618.69995,2874.0
2020-04-01,1578.19995,1570.0,2158.0
2020-04-02,1625.69995,1590.90002,1294.0
2020-04-03,1633.69995,1624.5,643.0
2020-04-06,1677.0,1629.09998,1063.0
2020-04-07,1664.80005,1695.69995,1144.0
2020-04-08,1665.40002,1669.69995,747.0
2020-04-09,1736.19995,1662.69995,825.0
2020-04-13,1744.80005,1722.0,696.0
2020-04-14,1756.69995,1756.80005,675.0
2020-04-15,1727.19995,1739.40002,642.0
2020-04-16,1720.40002,1731.0,162.0
2020-04-17,1689.19995,1715.69995,223.0
2020-04-20,1701.59998,1686.0,106.0
2020-04-21,1678.19995,1697.0,666.0
2020-04-22,1728.69995,1696.0,453.0
2020-04-23,1733.30005,1734.0,482.0
2020-04-24,1723.5,1744.0,221.0
2020-04-27,1711.90002,1731.90002,169.0
2020-04-28,1710.5,1716.59998,1255.0
2020-04-29,1703.40002,1710.0,373.0
2020-04-30,1684.19995,1719.30005,327.0
2020-05-01,1694.5,1686.59998,337.0
2020-05-04,1706.90002,1702.59998,320.0
2020-05-05,1704.40002,1701.5,82.0
2020-05-06,1684.19995,1704.0,469.0
2020-05-07,1721.80005,1686.19995,853.0
2020-05-08,1709.90002,1726.19995,330.0
2020-05-11,1695.30005,1702.30005,749.0
2020-05-12,1704.40002,1699.30005,324.0
2020-05-13,1713.90002,1702.0,431.0
2020-05-14,1738.09998,1724.30005,672.0
2020-05-15,1753.40002,1739.69995,719.0
2020-05-18,1731.80005,1755.69995,229.0
2020-05-19,1744.19995,1744.19995,167.0
2020-05-20,1750.59998,1751.59998,16.0
2020-05-21,1720.5,1746.80005,528.0
2020-05-22,1734.59998,1726.59998,6.0
2020-05-26,1704.80005,1726.40002,39.0
2020-05-27,1710.30005,1685.59998,137416.0
2020-05-28,1713.30005,1709.30005,23355.0
2020-05-29,1736.90002,1718.80005,1526.0
2020-06-01,1737.80005,1740.40002,871.0
2020-06-02,1725.19995,1743.0,741.0
2020-06-03,1697.80005,1726.30005,2755.0
2020-06-04,1718.90002,1694.5,807.0
2020-06-05,1676.19995,1711.80005,1502.0
2020-06-08,1698.30005,1679.09998,587.0
2020-06-09,1714.69995,1694.59998,690.0
2020-06-10,1713.30005,1716.09998,718.0
2020-06-11,1732.0,1737.19995,347.0
2020-06-12,1729.30005,1724.90002,318.0
2020-06-15,1720.30005,1730.0,188.0
2020-06-16,1729.59998,1726.30005,22.0
2020-06-17,1729.19995,1714.69995,51.0
2020-06-18,1724.80005,1730.5,110.0
2020-06-19,1745.90002,1723.69995,1329.0
2020-06-22,1756.69995,1755.19995,1356.0
2020-06-23,1772.09998,1755.40002,666.0
2020-06-24,1765.80005,1778.30005,961.0
2020-06-25,1762.09998,1761.69995,207.0
2020-06-26,1772.5,1766.0,640.0
2020-06-29,1774.80005,1779.80005,584.0
2020-06-30,1793.0,1777.30005,986.0
2020-07-01,1773.19995,1793.59998,331.0
2020-07-02,1784.0,1773.40002,215.0
2020-07-06,1788.5,1788.19995,172.0
2020-07-07,1804.19995,1789.30005,751.0
2020-07-08,1815.5,1801.5,209.0
2020-07-09,1799.19995,1816.09998,396.0
2020-07-10,1798.19995,1805.5,236.0
2020-07-13,1811.0,1805.0,164.0
2020-07-14,1810.59998,1791.0,339.0
2020-07-15,1811.40002,1806.09998,167.0
2020-07-16,1798.69995,1810.90002,146.0
2020-07-17,1808.30005,1798.5,24.0
2020-07-20,1815.90002,1807.0,89.0
2020-07-21,1842.40002,1822.0,117.0
2020-07-22,1864.09998,1858.09998,213.0
2020-07-23,1889.09998,1868.69995,133.0
2020-07-24,1897.30005,1884.30005,474.0
2020-07-27,1931.0,1901.69995,364.0
2020-07-28,1944.69995,1931.5,825.0
2020-07-29,1953.5,1953.19995,209835.0
2020-07-30,1942.30005,1963.40002,28853.0
2020-07-31,1962.80005,1948.59998,2914.0
2020-08-03,1966.0,1984.30005,683.0
2020-08-04,2001.19995,1971.0,2010.0
2020-08-05,2031.09998,2024.0,1422.0
2020-08-06,2051.5,2045.5,294.0
2020-08-07,2010.09998,2040.09998,808.0
2020-08-10,2024.40002,2026.40002,233.0
2020-08-11,1932.59998,2012.40002,971.0
2020-08-12,1934.90002,1923.0,404.0
2020-08-13,1956.69995,1921.5,71.0
2020-08-14,1937.0,1938.69995,201.0
2020-08-17,1985.0,1949.59998,97.0
2020-08-18,1999.40002,2001.09998,92.0
2020-08-19,1958.69995,1980.0,347.0
2020-08-20,1933.80005,1941.19995,106.0
2020-08-21,1934.59998,1941.0,184.0
2020-08-24,1927.69995,1930.19995,85.0
2020-08-25,1911.80005,1927.5,176.0
2020-08-26,1940.69995,1909.69995,287.0
2020-08-27,1921.59998,1948.90002,2303.0
2020-08-28,1964.59998,1927.09998,778.0
2020-08-31,1967.59998,1970.0,158.0
2020-09-01,1968.19995,1961.69995,186.0
2020-09-02,1934.40002,1967.30005,71.0
2020-09-03,1927.59998,1937.09998,179.0
2020-09-04,1923.90002,1927.90002,607.0
2020-09-08,1933.0,1930.90002,271.0
2020-09-09,1944.69995,1926.90002,219.0
2020-09-10,1954.19995,1944.09998,722.0
2020-09-11,1937.80005,1944.0,73.0
2020-09-14,1953.09998,1946.30005,55.0
2020-09-15,1956.30005,1955.80005,74.0
2020-09-16,1960.19995,1961.30005,124.0
2020-09-17,1940.0,1939.0,67.0
2020-09-18,1952.09998,1950.5,38.0
2020-09-21,1901.19995,1946.19995,52.0
2020-09-22,1898.59998,1913.09998,331.0
2020-09-23,1859.90002,1875.5,5.0
2020-09-24,1868.30005,1851.5,365.0
2020-09-25,1857.69995,1856.30005,4.0
2020-09-28,1872.80005,1872.80005,10455.0
2020-09-29,1894.30005,1876.5,3283.0
2020-09-30,1887.5,1893.0,600.0
2020-10-01,1908.40002,1884.09998,730.0
2020-10-02,1900.19995,1893.90002,530.0
2020-10-05,1912.5,1898.90002,1360.0
2020-10-06,1901.09998,1906.59998,968.0
2020-10-07,1883.59998,1874.09998,50.0
2020-10-08,1888.59998,1893.0,348.0
2020-10-09,1919.5,1909.30005,580.0
2020-10-12,1922.5,1924.0,96.0
2020-10-13,1888.5,1921.90002,191.0
2020-10-14,1901.30005,1889.69995,33.0
2020-10-15,1903.19995,1897.30005,254.0
2020-10-16,1900.80005,1898.5,53.0
2020-10-19,1906.40002,1907.30005,43.0
2020-10-20,1910.40002,1901.30005,329.0
2020-10-21,1924.59998,1913.59998,1202.0
2020-10-22,1901.09998,1924.30005,899.0
2020-10-23,1902.0,1899.90002,287.0
2020-10-26,1902.69995,1895.5,242.0
2020-10-27,1908.80005,1904.59998,176.0
2020-10-28,1876.19995,1870.90002,277.0
2020-10-29,1865.59998,1876.09998,240.0
2020-10-30,1877.40002,1862.80005,725.0
2020-11-02,1890.40002,1872.90002,190.0
2020-11-03,1908.5,1891.5,712.0
2020-11-04,1894.59998,1893.80005,782.0
2020-11-05,1945.30005,1901.69995,135.0
2020-11-06,1950.30005,1940.80005,304.0
2020-11-09,1853.19995,1955.59998,745.0
2020-11-10,1875.40002,1879.30005,276.0
2020-11-11,1860.69995,1878.80005,222.0
2020-11-12,1872.59998,1869.0,220.0
2020-11-13,1885.69995,1877.0,240.0
2020-11-16,1887.30005,1874.59998,6.0
2020-11-17,1884.5,1888.40002,59.0
2020-11-18,1873.5,1873.5,152.0
2020-11-19,1861.09998,1865.80005,59.0
2020-11-20,1872.59998,1871.19995,1900.0
2020-11-23,1837.80005,1834.80005,843.0
2020-11-24,1804.80005,1829.30005,1041.0
2020-11-25,1805.69995,1801.40002,205754.0
2020-11-27,1781.90002,1806.09998,71804.0
2020-11-30,1775.69995,1785.0,3145.0
2020-12-01,1814.09998,1775.0,1859.0
2020-12-02,1825.69995,1811.30005,771.0
2020-12-03,1836.80005,1829.19995,1765.0
2020-12-04,1835.90002,1840.69995,1213.0
2020-12-07,1861.80005,1836.5,1427.0
2020-12-08,1870.80005,1863.0,121.0
2020-12-09,1834.59998,1867.09998,215.0
2020-12-10,1833.59998,1833.19995,177.0
2020-12-11,1839.80005,1838.5,109.0
2020-12-14,1828.69995,1835.5,258.0
2020-12-15,1852.30005,1833.5,961.0
2020-12-16,1856.09998,1856.5,1090.0
2020-12-17,1887.19995,1874.19995,414.0
2020-12-18,1885.69995,1882.40002,276.0
2020-12-21,1879.19995,1884.80005,136.0
2020-12-22,1866.59998,1882.19995,233.0
2020-12-23,1874.69995,1867.0,82.0
2020-12-24,1879.90002,1877.30005,46.0
2020-12-28,1877.19995,1895.5,75.0
2020-12-29,1879.69995,1881.30005,343.0
2020-12-30,1891.0,1879.90002,444.0
2020-12-31,1893.09998,1897.0,127.0
2021-01-04,1944.69995,1912.19995,154.0
2021-01-05,1952.69995,1941.69995,113.0
2021-01-06,1906.90002,1952.0,331.0
2021-01-07,1912.30005,1922.59998,122.0
2021-01-08,1834.09998,1908.0,60.0
2021-01-11,1849.59998,1826.5,20.0
2021-01-12,1842.90002,1849.0,176.0
2021-01-13,1853.59998,1858.0,189.0
2021-01-14,1850.30005,1836.69995,149.0
2021-01-15,1829.30005,1829.40002,31.0
2021-01-19,1839.5,1802.0,13.0
2021-01-20,1865.90002,1847.80005,16.0
2021-01-21,1865.30005,1865.30005,6.0
2021-01-22,1855.69995,1854.90002,8.0
2021-01-25,1854.90002,1864.69995,26.0
2021-01-26,1850.69995,1855.80005,59.0
2021-01-27,1844.90002,1844.90002,195540.0
2021-01-28,1837.90002,1843.40002,27283.0
2021-01-29,1847.30005,1842.0,1634.0
2021-02-01,1860.80005,1866.59998,1494.0
2021-02-02,1830.5,1859.59998,1293.0
2021-02-03,1832.19995,1834.80005,1195.0
2021-02-04,1788.90002,1832.19995,2375.0
2021-02-05,1810.90002,1794.30005,1278.0
2021-02-08,1831.90002,1816.30005,254.0
2021-02-09,1835.30005,1841.90002,184.0
2021-02-10,1840.59998,1842.59998,543.0
2021-02-11,1824.90002,1840.5,602.0
2021-02-12,1821.59998,1825.0,259.0
2021-02-16,1797.19995,1820.90002,1141.0
2021-02-17,1771.09998,1785.80005,614.0
2021-02-18,1773.40002,1776.09998,587.0
2021-02-19,1775.80005,1764.30005,118.0
2021-02-22,1806.69995,1784.0,165.0
2021-02-23,1804.40002,1809.59998,569.0
2021-02-24,1796.40002,1805.80005,1500.0
2021-02-25,1774.40002,1801.5,1049.0
2021-02-26,1728.09998,1768.09998,1593.0
2021-03-01,1722.5,1737.09998,407.0
2021-03-02,1733.09998,1709.40002,867.0
2021-03-03,1715.30005,1730.0,501.0
2021-03-04,1700.19995,1706.5,521.0
2021-03-05,1698.0,1690.59998,302.0
2021-03-08,1677.69995,1704.69995,1290.0
2021-03-09,1716.59998,1686.19995,335.0
2021-03-10,1721.5,1713.59998,412.0
2021-03-11,1722.30005,1725.59998,18.0
2021-03-12,1719.5,1715.90002,80.0
2021-03-15,1728.90002,1729.5,147.0
2021-03-16,1730.59998,1732.30005,729.0
2021-03-17,1726.80005,1735.30005,488.0
2021-03-18,1732.19995,1745.80005,138.0
2021-03-19,1741.40002,1742.19995,13.0
2021-03-22,1737.80005,1737.80005,51.0
2021-03-23,1724.69995,1724.69995,6.0
2021-03-24,1732.90002,1727.5,26.0
2021-03-25,1724.90002,1732.69995,15.0
2021-03-26,1732.19995,1721.30005,33.0
2021-03-29,1712.09998,1712.09998,135457.0
2021-03-30,1683.90002,1711.0,25316.0
2021-03-31,1713.80005,1683.69995,762.0
2021-04-01,1726.5,1706.80005,720.0
2021-04-05,1727.0,1727.90002,275.0
2021-04-06,1741.5,1726.90002,890.0
2021-04-07,1740.09998,1742.69995,557.0
2021-04-08,1756.80005,1736.0,1298.0
2021-04-09,1743.30005,1750.80005,484.0
2021-04-12,1731.19995,1740.80005,40.0
2021-04-13,1746.19995,1733.80005,367.0
2021-04-14,1734.90002,1741.30005,1037.0
2021-04-15,1765.40002,1740.09998,368.0
2021-04-16,1779.0,1770.40002,625.0
2021-04-19,1769.40002,1782.09998,144.0
2021-04-20,1777.30005,1769.30005,1464.0
2021-04-21,1792.30005,1783.0,250.0
2021-04-22,1781.19995,1794.19995,159.0
2021-04-23,1777.0,1786.09998,332.0
2021-04-26,1779.19995,1778.0,549.0
2021-04-27,1778.0,1780.0,117.0
2021-04-28,1773.19995,1768.19995,756.0
2021-04-29,1768.09998,1781.0,196.0
2021-04-30,1767.30005,1771.80005,18.0
2021-05-03,1791.40002,1788.5,18.0
2021-05-04,1775.80005,1788.19995,182.0
2021-05-05,1784.09998,1781.5,57.0
2021-05-06,1815.5,1788.90002,13.0
2021-05-07,1831.09998,1842.90002,2.0
2021-05-10,1837.5,1835.59998,13.0
2021-05-11,1835.90002,1837.19995,420.0
2021-05-12,1822.59998,1825.19995,3.0
2021-05-13,1823.80005,1814.69995,100.0
2021-05-14,1837.90002,1824.5,41.0
2021-05-17,1867.5,1849.90002,13.0
2021-05-18,1867.80005,1870.5,3.0
2021-05-19,1881.30005,1866.40002,348.0
2021-05-20,1881.80005,1865.5,85.0
2021-05-21,1876.69995,1872.09998,5.0
2021-05-24,1884.59998,1882.09998,39.0
2021-05-25,1898.09998,1882.5,56.0
2021-05-26,1901.30005,1901.30005,170526.0
2021-05-27,1895.69995,1896.80005,35794.0
2021-05-28,1902.5,1897.5,2415.0
2021-06-01,1902.90002,1905.09998,640.0
2021-06-02,1907.5,1899.19995,1267.0
2021-06-03,1871.19995,1908.80005,1021.0
2021-06-04,1889.80005,1869.30005,367.0
2021-06-07,1896.80005,1890.5,87.0
2021-06-08,1892.19995,1896.5,930.0
2021-06-09,1893.19995,1894.90002,148.0
2021-06-10,1894.19995,1887.69995,186.0
2021-06-11,1877.40002,1900.90002,349.0
2021-06-14,1864.0,1866.19995,41.0
2021-06-15,1854.5,1866.40002,78.0
2021-06-16,1859.5,1859.40002,117.0
2021-06-17,1773.80005,1811.80005,1135.0
2021-06-18,1767.90002,1775.69995,354.0
2021-06-21,1781.80005,1768.80005,38.0
2021-06-22,1776.30005,1783.40002,101.0
2021-06-23,1782.30005,1780.69995,136.0
2021-06-24,1775.59998,1778.90002,78.0
2021-06-25,1776.59998,1777.69995,35.0
2021-06-28,1779.59998,1779.59998,888.0
2021-06-29,1762.80005,1776.80005,419.0
2021-06-30,1770.80005,1761.09998,51.0
2021-07-01,1775.90002,1775.69995,44.0
2021-07-02,1782.59998,1778.69995,23.0
2021-07-06,1793.5,1786.69995,332.0
2021-07-07,1801.5,1798.69995,244.0
2021-07-08,1799.59998,1797.0,148.0
2021-07-09,1810.0,1803.59998,218.0
2021-07-12,1805.5,1802.59998,147.0
2021-07-13,1809.40002,1808.09998,78.0
2021-07-14,1824.30005,1813.09998,707.0
2021-07-15,1828.40002,1831.59998,99.0
2021-07-16,1814.5,1830.09998,78.0
2021-07-19,1808.69995,1803.30005,33.0
2021-07-20,1810.90002,1812.90002,128.0
2021-07-21,1802.90002,1807.0,135.0
2021-07-22,1805.0,1793.59998,2.0
2021-07-23,1801.40002,1800.0,1.0
2021-07-26,1798.69995,1802.5,17.0
2021-07-27,1799.5,1803.69995,1.0
2021-07-28,1799.5,1799.5,209783.0
2021-07-29,1831.19995,1806.59998,30496.0
2021-07-30,1812.59998,1828.0,3100.0
2021-08-02,1818.09998,1812.40002,1334.0
2021-08-03,1810.09998,1812.30005,3341.0
2021-08-04,1810.5,1809.30005,2860.0
2021-08-05,1805.09998,1810.80005,588.0
2021-08-06,1760.0,1799.80005,859.0
2021-08-09,1723.40002,1753.5,1621.0
2021-08-10,1728.80005,1728.59998,1363.0
2021-08-11,1750.40002,1727.30005,542.0
2021-08-12,1749.0,1749.69995,739.0
2021-08-13,1775.19995,1758.30005,436.0
2021-08-16,1786.90002,1776.90002,219.0
2021-08-17,1785.0,1787.69995,200.0
2021-08-18,1781.59998,1787.80005,263.0
2021-08-19,1780.19995,1780.0,245.0
2021-08-20,1781.0,1784.09998,235.0
2021-08-23,1803.19995,1776.80005,32.0
2021-08-24,1805.59998,1801.0,22.0
2021-08-25,1788.19995,1792.0,812.0
2021-08-26,1792.19995,1787.40002,61.0
2021-08-27,1816.59998,1803.40002,1219.0
2021-08-30,1809.0,1818.19995,684.0
2021-08-31,1815.0,1815.90002,82.0
2021-09-01,1813.09998,1813.5,114.0
2021-09-02,1808.69995,1813.19995,26.0
2021-09-03,1830.90002,1820.90002,53.0
2021-09-07,1795.90002,1825.69995,48.0
2021-09-08,1790.69995,1781.69995,69.0
2021-09-09,1797.40002,1798.69995,49.0
2021-09-10,1789.59998,1789.59998,0.0
2021-09-13,1792.0,1789.80005,533.0
2021-09-14,1804.69995,1791.40002,764.0
2021-09-15,1792.40002,1803.69995,59.0
2021-09-16,1754.59998,1792.90002,1645.0
2021-09-17,1749.40002,1758.80005,581.0
2021-09-20,1761.80005,1751.80005,185.0
2021-09-21,1776.0,1762.19995,106.0
2021-09-22,1776.69995,1776.69995,17.0
2021-09-23,1747.69995,1766.80005,31.0
2021-09-24,1749.69995,1749.69995,76.0
2021-09-27,1750.0,1751.69995,808.0
2021-09-28,1735.80005,1739.59998,15748.0
2021-09-29,1721.5,1732.40002,6634.0
2021-09-30,1755.30005,1725.5,997.0
2021-10-01,1757.0,1754.30005,2220.0
2021-10-04,1766.19995,1764.5,417.0
2021-10-05,1759.59998,1764.30005,98.0
2021-10-06,1760.5,1759.30005,56.0
2021-10-07,1757.90002,1762.40002,336.0
2021-10-08,1756.30005,1757.0,254.0
2021-10-11,1754.59998,1756.59998,128.0
2021-10-12,1758.30005,1751.90002,139.0
2021-10-13,1793.69995,1760.80005,150.0
2021-10-14,1796.69995,1792.19995,337.0
2021-10-15,1767.19995,1794.5,874.0
2021-10-18,1764.80005,1761.59998,266.0
2021-10-19,1769.69995,1777.59998,51.0
2021-10-20,1784.09998,1774.59998,127.0
2021-10-21,1781.19995,1782.0,146.0
2021-10-22,1795.5,1787.09998,532.0
2021-10-25,1806.0,1794.30005,140.0
2021-10-26,1792.69995,1808.80005,359.0
2021-10-27,1797.90002,1791.5,543.0
2021-10-28,1801.59998,1795.5,452.0
2021-10-29,1783.0,1793.09998,583.0
2021-11-01,1795.09998,1787.5,142.0
2021-11-02,1788.69995,1790.5,213.0
2021-11-03,1763.59998,1768.0,108.0
2021-11-04,1793.0,1776.59998,103.0
2021-11-05,1816.40002,1794.90002,239.0
2021-11-08,1827.40002,1817.0,261.0
2021-11-09,1830.19995,1826.09998,170.0
2021-11-10,1847.59998,1825.80005,795.0
2021-11-11,1863.19995,1853.90002,292.0
2021-11-12,1867.90002,1860.80005,210.0
2021-11-15,1866.09998,1864.5,87.0
2021-11-16,1853.59998,1853.59998,1.0
2021-11-17,1869.69995,1862.59998,2.0
2021-11-18,1861.0,1861.0,9.0
2021-11-19,1851.19995,1851.19995,21.0
2021-11-22,1806.0,1841.59998,14.0
2021-11-23,1783.5,1795.5,264.0
2021-11-24,1784.09998,1793.0,188.0
2021-11-26,1785.30005,1791.09998,186800.0
2021-11-29,1782.30005,1791.69995,26926.0
2021-11-30,1773.59998,1783.90002,4903.0
2021-12-01,1781.59998,1774.80005,1128.0
2021-12-02,1760.69995,1780.90002,1557.0
2021-12-03,1782.0,1767.5,694.0
2021-12-06,1777.5,1780.19995,381.0
2021-12-07,1782.59998,1779.5,308.0
2021-12-08,1783.40002,1789.90002,1383.0
2021-12-09,1774.59998,1783.5,455.0
2021-12-10,1782.90002,1773.80005,545.0
2021-12-13,1786.30005,1784.40002,206.0
2021-12-14,1770.40002,1787.0,322.0
2021-12-15,1762.59998,1767.40002,283.0
2021-12-16,1796.59998,1781.0,21.0
2021-12-17,1803.80005,1804.0,654.0
2021-12-20,1793.69995,1796.80005,226.0
2021-12-21,1787.90002,1791.40002,575.0
2021-12-22,1801.59998,1786.0,567.0
2021-12-23,1811.19995,1806.0,193.0
2021-12-27,1808.09998,1810.0,150.0
2021-12-28,1810.19995,1812.0,146.0
2021-12-29,1805.09998,1803.19995,623.0
2021-12-30,1812.69995,1801.69995,306.0
2021-12-31,1827.5,1825.09998,80.0
2022-01-03,1799.40002,1830.09998,116.0
2022-01-04,1814.0,1800.5,38.0
2022-01-05,1824.59998,1813.09998,8.0
2022-01-06,1788.69995,1787.09998,30.0
2022-01-07,1797.0,1791.80005,17.0
2022-01-10,1798.40002,1794.90002,534.0
2022-01-11,1818.59998,1803.90002,743.0
2022-01-12,1827.19995,1819.0,1547.0
2022-01-13,1821.19995,1819.80005,40.0
2022-01-14,1816.5,1821.5,816.0
2022-01-18,1812.30005,1816.80005,900.0
2022-01-19,1843.09998,1817.40002,4.0
2022-01-20,1842.5,1840.59998,20.0
2022-01-21,1831.80005,1838.0,19.0
2022-01-24,1841.69995,1837.90002,8.0
2022-01-25,1852.69995,1843.0,11.0
2022-01-26,1829.90002,1829.90002,55.0
2022-01-27,1793.30005,1793.30005,196036.0
2022-01-28,1784.90002,1797.5,28521.0
2022-01-31,1795.0,1788.5,1735.0
2022-02-01,1800.30005,1797.19995,223.0
2022-02-02,1809.19995,1797.80005,1690.0
2022-02-03,1803.0,1805.80005,466.0
2022-02-04,1806.59998,1806.0,571.0
2022-02-07,1820.59998,1812.19995,601.0
2022-02-08,1826.59998,1818.90002,108.0
2022-02-09,1835.19995,1825.40002,683.0
2022-02-10,1836.19995,1833.30005,365.0
2022-02-11,1840.80005,1822.0,181.0
2022-02-14,1868.0,1861.80005,79.0
2022-02-15,1854.80005,1872.59998,86.0
2022-02-16,1870.19995,1858.69995,34.0
2022-02-17,1900.69995,1876.30005,393.0
2022-02-18,1898.59998,1899.40002,51.0
2022-02-22,1906.09998,1908.09998,173.0
2022-02-23,1909.19995,1896.59998,73.0
2022-02-24,1925.09998,1911.90002,2706.0
2022-02-25,1886.5,1906.90002,586.0
2022-02-28,1899.40002,1928.30005,390.0
2022-03-01,1942.40002,1908.30005,547.0
2022-03-02,1920.90002,1945.59998,109.0
2022-03-03,1934.40002,1930.5,122.0
2022-03-04,1965.09998,1937.0,47.0
2022-03-07,1993.90002,1989.0,2516.0
2022-03-08,2040.09998,1999.40002,1813.0
2022-03-09,1985.90002,2053.6001,1022.0
2022-03-10,1998.09998,1978.09998,670.0
2022-03-11,1982.69995,1985.0,865.0
2022-03-14,1959.59998,1976.5,145.0
2022-03-15,1928.5,1939.80005,71.0
2022-03-16,1908.0,1922.40002,104.0
2022-03-17,1942.09998,1933.90002,39.0
2022-03-18,1928.19995,1934.5,28.0
2022-03-21,1928.59998,1925.40002,5.0
2022-03-22,1920.69995,1920.69995,26.0
2022-03-23,1936.59998,1936.59998,204.0
2022-03-24,1961.59998,1963.59998,8.0
2022-03-25,1953.80005,1953.80005,83.0
2022-03-28,1939.59998,1932.59998,7.0
2022-03-29,1912.0,1893.5,128051.0
