Date, EUR_USD_Rate,Open
2022-08-26,0.99713,0.99713
2022-08-29,0.99387,0.99387
2022-08-30,1.0014,1.0014
2022-08-31,1.00251,1.00251
2022-09-01,1.00391,1.00391
2022-09-02,0.99523,0.99523
2022-09-05,0.99094,0.99094
2022-09-06,0.99522,0.99522
2022-09-07,0.9898,0.9898
2022-09-08,0.99957,0.99957
2022-09-09,1.0012,1.0012
2022-09-12,1.00714,1.00714
2022-09-13,1.01296,1.01296
2022-09-14,0.9982,0.9982
2022-09-15,0.9984,0.9984
2022-09-16,0.99883,0.99883
2022-09-19,1.00223,1.00223
2022-09-20,1.00296,1.00296
2022-09-21,0.99708,0.99708
2022-09-22,0.98307,0.98307
2022-09-23,0.98416,0.98416
2022-09-26,0.96899,0.96899
2022-09-27,0.96237,0.96237
2022-09-28,0.95962,0.95962
2022-09-29,0.97082,0.97082
2022-09-30,0.98296,0.98296
2022-10-03,0.97927,0.97927
2022-10-04,0.98321,0.98321
2022-10-05,0.99843,0.99843
2022-10-06,0.9911,0.9911
2022-10-07,0.9789,0.9789
2022-10-10,0.9735,0.9735
2022-10-11,0.97101,0.97101
2022-10-12,0.97002,0.97002
2022-10-13,0.9708,0.9708
2022-10-14,0.97513,0.97513
2022-10-17,0.97394,0.97394
2022-10-18,0.98464,0.98464
2022-10-19,0.98639,0.98639
2022-10-20,0.97665,0.97665
2022-10-21,0.97789,0.97789
2022-10-24,0.98601,0.98601
2022-10-25,0.98865,0.98865
2022-10-26,0.99637,0.99637
2022-10-27,1.00919,1.00919
2022-10-28,0.99678,0.99678
2022-10-31,0.9955,0.9955
2022-11-01,0.98863,0.98863
2022-11-02,0.98779,0.98779
2022-11-03,0.98144,0.98144
2022-11-04,0.97496,0.97496
2022-11-07,0.99288,0.99288
2022-11-08,1.00186,1.00186
2022-11-09,1.00808,1.00808
2022-11-10,1.00195,1.00195
2022-11-11,1.01922,1.01922
2022-11-14,1.03286,1.03286
2022-11-15,1.03193,1.03193
2022-11-16,1.03579,1.03579
2022-11-17,1.0395,1.0395
2022-11-18,1.03617,1.03617
2022-11-21,1.03309,1.03309
2022-11-22,1.02457,1.02457
2022-11-23,1.03111,1.03111
2022-11-24,1.04162,1.04162
2022-11-25,1.04081,1.04081
2022-11-28,1.03675,1.03675
2022-11-29,1.03455,1.03455
2022-11-30,1.03245,1.03245
2022-12-01,1.04254,1.04254
2022-12-02,1.05284,1.05284
2022-12-05,1.05442,1.05442
2022-12-06,1.04969,1.04969
2022-12-07,1.0469,1.0469
2022-12-08,1.05133,1.05133
2022-12-09,1.05597,1.05597
2022-12-12,1.05222,1.05222
2022-12-13,1.05417,1.05417
2022-12-14,1.06267,1.06267
2022-12-15,1.06763,1.06763
2022-12-16,1.06406,1.06406
2022-12-19,1.0585,1.0585
2022-12-20,1.06146,1.06146
2022-12-21,1.0627,1.0627
2022-12-22,1.06101,1.06101
2022-12-23,1.06033,1.06033
2022-12-26,1.06678,1.06678
2022-12-27,1.06402,1.06402
2022-12-28,1.06372,1.06372
2022-12-29,1.06293,1.06293
2022-12-30,1.06608,1.06608
2023-01-02,1.07097,1.07097
2023-01-03,1.06777,1.06777
2023-01-04,1.05469,1.05469
2023-01-05,1.06064,1.06064
2023-01-06,1.05222,1.05222
2023-01-09,1.06563,1.06563
2023-01-10,1.07332,1.07332
2023-01-11,1.07389,1.07389
2023-01-12,1.0766,1.0766
2023-01-13,1.08602,1.08602
2023-01-16,1.08246,1.08246
2023-01-17,1.08301,1.08301
2023-01-18,1.07933,1.07933
2023-01-19,1.07979,1.07979
2023-01-20,1.08339,1.08339
2023-01-23,1.08651,1.08647
2023-01-24,1.08743,1.08743
2023-01-25,1.08881,1.08881
2023-01-26,1.0922,1.0922
2023-01-27,1.08944,1.08944
2023-01-30,1.08715,1.08715
2023-01-31,1.08507,1.08507
2023-02-01,1.08609,1.08609
2023-02-02,1.10129,1.10129
2023-02-03,1.09051,1.09051
2023-02-06,1.07909,1.07909
2023-02-07,1.07308,1.07308
2023-02-08,1.07297,1.07297
2023-02-09,1.07158,1.07158
2023-02-10,1.07423,1.07423
2023-02-13,1.06777,1.06777
2023-02-14,1.07304,1.07304
2023-02-15,1.07357,1.07357
2023-02-16,1.06918,1.06918
2023-02-17,1.06658,1.06658
2023-02-20,1.06844,1.06844
2023-02-21,1.06826,1.06826
2023-02-22,1.0652,1.0652
2023-02-23,1.06058,1.06058
2023-02-24,1.0598,1.0598
2023-02-27,1.05548,1.05548
2023-02-28,1.06112,1.06112
2023-03-01,1.05773,1.05773
2023-03-02,1.06689,1.06689
2023-03-03,1.05997,1.05997
2023-03-06,1.06262,1.06262
2023-03-07,1.06883,1.06883
2023-03-08,1.05507,1.05507
2023-03-09,1.05495,1.05495
2023-03-10,1.05847,1.05847
2023-03-13,1.06836,1.06836
2023-03-14,1.0725,1.0725
2023-03-15,1.07277,1.07277
2023-03-16,1.05834,1.05834
2023-03-17,1.06141,1.06141
2023-03-20,1.06789,1.06789
2023-03-21,1.07191,1.07191
2023-03-22,1.07742,1.07742
2023-03-23,1.08704,1.08704
2023-03-24,1.08351,1.08351
2023-03-27,1.07782,1.07782
2023-03-28,1.08071,1.08071
2023-03-29,1.08395,1.08395
2023-03-30,1.08436,1.08436
2023-03-31,1.09046,1.09046
2023-04-03,1.08033,1.08033
2023-04-04,1.09123,1.09123
2023-04-05,1.09601,1.09601
2023-04-06,1.09033,1.09033
2023-04-07,1.09201,1.09201
2023-04-10,1.09136,1.09136
2023-04-11,1.08693,1.08693
2023-04-12,1.09175,1.09175
2023-04-13,1.09999,1.09999
2023-04-14,1.10546,1.10546
2023-04-17,1.09866,1.09866
2023-04-18,1.09254,1.09254
2023-04-19,1.09754,1.09754
2023-04-20,1.09522,1.09522
2023-04-21,1.09709,1.09709
2023-04-24,1.09923,1.09923
2023-04-25,1.10595,1.10595
2023-04-26,1.09784,1.09784
2023-04-27,1.10473,1.10473
2023-04-28,1.1032,1.1032
2023-05-01,1.10109,1.10109
2023-05-02,1.09692,1.09692
2023-05-03,1.10109,1.10109
2023-05-04,1.10689,1.10689
2023-05-05,1.10229,1.10229
2023-05-08,1.10187,1.10187
2023-05-09,1.09961,1.09961
2023-05-10,1.09647,1.09647
2023-05-11,1.09841,1.09841
2023-05-12,1.09121,1.09121
2023-05-15,1.08527,1.08527
2023-05-16,1.08737,1.08737
2023-05-17,1.08657,1.08657
2023-05-18,1.08383,1.08383
2023-05-19,1.07754,1.07754
2023-05-22,1.08227,1.08227
2023-05-23,1.0811,1.0811
2023-05-24,1.07697,1.07697
2023-05-25,1.07573,1.07573
2023-05-26,1.07244,1.07244
2023-05-29,1.07231,1.07231
2023-05-30,1.07077,1.07077
2023-05-31,1.07331,1.07331
2023-06-01,1.06952,1.06952
2023-06-02,1.07608,1.07608
2023-06-05,1.06986,1.06986
2023-06-06,1.07118,1.07118
2023-06-07,1.0698,1.0698
2023-06-08,1.07074,1.07074
2023-06-09,1.07827,1.07827
2023-06-12,1.0751,1.0751
2023-06-13,1.0763,1.0763
2023-06-14,1.07893,1.07893
2023-06-15,1.0843,1.0843
2023-06-16,1.09459,1.09459
2023-06-19,1.09421,1.09421
2023-06-20,1.09243,1.09243
2023-06-21,1.09204,1.09204
2023-06-22,1.09926,1.09926
2023-06-23,1.09589,1.09589
2023-06-26,1.09067,1.09067
2023-06-27,1.09105,1.09105
2023-06-28,1.09572,1.09572
2023-06-29,1.09158,1.09158
2023-06-30,1.0868,1.0868
2023-07-03,1.09075,1.09075
2023-07-04,1.09131,1.09131
2023-07-05,1.08849,1.08849
2023-07-06,1.08566,1.08566
2023-07-07,1.08906,1.08906
2023-07-10,1.09697,1.09697
2023-07-11,1.10059,1.10059
2023-07-12,1.10141,1.10141
2023-07-13,1.11445,1.11445
2023-07-14,1.12235,1.12235
2023-07-17,1.12278,1.12278
2023-07-18,1.12376,1.12376
2023-07-19,1.12289,1.12289
2023-07-20,1.12052,1.12052
2023-07-21,1.11371,1.11371
2023-07-24,1.11253,1.11253
2023-07-25,1.10632,1.10632
2023-07-26,1.10505,1.10505
2023-07-27,1.10784,1.10784
2023-07-28,1.09788,1.09788
2023-07-31,1.10243,1.10243
2023-08-01,1.09976,1.09976
2023-08-02,1.10079,1.10079
2023-08-03,1.09442,1.09442
2023-08-04,1.09516,1.09516
2023-08-07,1.10027,1.10027
2023-08-08,1.10032,1.10032
2023-08-09,1.09589,1.09589
2023-08-10,1.09777,1.09777
2023-08-11,1.09816,1.09816
2023-08-14,1.09444,1.09444
2023-08-15,1.09099,1.09099
2023-08-16,1.09042,1.09042
2023-08-17,1.08749,1.08749
2023-08-18,1.08746,1.08746
2023-08-21,1.08756,1.08756
2023-08-22,1.08984,1.08984
2023-08-23,1.08467,1.08467
2023-08-24,1.08658,1.08658
2023-08-25,1.07991,1.07991
2023-08-28,1.07974,1.07974
2023-08-29,1.08256,1.08256
2023-08-30,1.08692,1.08692
2023-08-31,1.09325,1.09325
2023-09-01,1.08441,1.08441
2023-09-04,1.07759,1.07759
2023-09-05,1.07945,1.07945
2023-09-06,1.07262,1.07262
2023-09-07,1.07242,1.07242
2023-09-08,1.06978,1.06978
2023-09-11,1.07181,1.07181
2023-09-12,1.07504,1.07504
2023-09-13,1.07533,1.07533
2023-09-14,1.07342,1.07342
2023-09-15,1.06372,1.06372
2023-09-18,1.06683,1.06683
2023-09-19,1.06927,1.06927
2023-09-20,1.0682,1.0682
2023-09-21,1.0653,1.0653
2023-09-22,1.06615,1.06615
2023-09-25,1.06485,1.06485
2023-09-26,1.05916,1.05916
2023-09-27,1.05695,1.05695
2023-09-28,1.05053,1.05053
2023-09-29,1.05625,1.05625
2023-10-02,1.05652,1.05652
2023-10-03,1.04808,1.04808
2023-10-04,1.04723,1.04723
2023-10-05,1.05071,1.05071
2023-10-06,1.05466,1.05466
2023-10-09,1.05675,1.05675
2023-10-10,1.05789,1.05789
2023-10-11,1.06048,1.06048
2023-10-12,1.06243,1.06243
2023-10-13,1.05367,1.05367
2023-10-16,1.05216,1.05216
2023-10-17,1.05543,1.05543
2023-10-18,1.05731,1.05731
2023-10-19,1.05385,1.05385
2023-10-20,1.05865,1.05865
2023-10-23,1.059,1.059
2023-10-24,1.06699,1.06699
2023-10-25,1.05954,1.05954
2023-10-26,1.05673,1.05673
2023-10-27,1.05645,1.05645
2023-10-30,1.05625,1.05625
2023-10-31,1.0615,1.0615
2023-11-01,1.05791,1.05791
2023-11-02,1.05871,1.05871
2023-11-03,1.06191,1.06191
2023-11-06,1.07321,1.07321
2023-11-07,1.07216,1.07216
2023-11-08,1.06961,1.06961
2023-11-09,1.07104,1.07104
2023-11-10,1.06676,1.06676
2023-11-13,1.06902,1.06902
2023-11-14,1.07018,1.07018
2023-11-15,1.08783,1.08783
2023-11-16,1.08546,1.08546
2023-11-17,1.08538,1.08538
2023-11-20,1.0907,1.0907
2023-11-21,1.09459,1.09459
2023-11-22,1.09182,1.09182
2023-11-23,1.08909,1.08909
2023-11-24,1.09063,1.09063
2023-11-27,1.09404,1.09404
2023-11-28,1.09584,1.09584
2023-11-29,1.10059,1.10059
2023-11-30,1.09737,1.09737
2023-12-01,1.08921,1.08921
2023-12-04,1.08881,1.08881
2023-12-05,1.08378,1.08378
2023-12-06,1.07937,1.07937
2023-12-07,1.07667,1.07667
2023-12-08,1.07921,1.07921
2023-12-11,1.07658,1.07658
2023-12-12,1.07666,1.07666
2023-12-13,1.07987,1.07987
2023-12-14,1.08861,1.08861
2023-12-15,1.09936,1.09936
2023-12-18,1.08953,1.08953
2023-12-19,1.09238,1.09238
2023-12-20,1.0981,1.0981
2023-12-21,1.09457,1.09457
2023-12-22,1.10062,1.10062
2023-12-25,1.10266,1.10266
2023-12-26,1.10203,1.10203
2023-12-27,1.1043,1.1043
2023-12-28,1.11086,1.11086
2023-12-29,1.10682,1.10682
2024-01-01,1.10558,1.10558
2024-01-02,1.10387,1.10387
2024-01-03,1.09418,1.09418
2024-01-04,1.09278,1.09278
2024-01-05,1.09474,1.09474
2024-01-08,1.09422,1.09422
2024-01-09,1.09517,1.09517
2024-01-10,1.09324,1.09324
2024-01-11,1.09751,1.09751
2024-01-12,1.09816,1.09816
2024-01-15,1.09457,1.09457
2024-01-16,1.09457,1.09457
2024-01-17,1.08788,1.08788
2024-01-18,1.08858,1.08858
2024-01-19,1.08791,1.08791
2024-01-22,1.08923,1.08923
2024-01-23,1.08802,1.08802
2024-01-24,1.08579,1.08579
2024-01-25,1.08817,1.08817
2024-01-26,1.0847,1.0847
2024-01-29,1.08435,1.08435
2024-01-30,1.08345,1.08345
2024-01-31,1.08434,1.08434
2024-02-01,1.08039,1.08039
2024-02-02,1.08746,1.08746
2024-02-05,1.078,1.078
2024-02-06,1.07418,1.07418
2024-02-07,1.07572,1.07572
2024-02-08,1.07757,1.07757
2024-02-09,1.07773,1.07773
2024-02-12,1.07982,1.07982
2024-02-13,1.07723,1.07723
2024-02-14,1.07089,1.07089
2024-02-15,1.07321,1.07321
2024-02-16,1.07739,1.07739
2024-02-19,1.07849,1.07845
2024-02-20,1.07754,1.07754
2024-02-21,1.08131,1.08131
2024-02-22,1.08204,1.08204
2024-02-23,1.08257,1.08257
2024-02-26,1.08201,1.08196
2024-02-27,1.08509,1.08509
2024-02-28,1.08448,1.08448
2024-02-29,1.08388,1.08388
2024-03-01,1.0805,1.0805
2024-03-04,1.08427,1.08427
2024-03-05,1.08552,1.08552
2024-03-06,1.0856,1.0856
2024-03-07,1.08995,1.08995
2024-03-08,1.09501,1.09501
2024-03-11,1.0943,1.0943
2024-03-12,1.09314,1.09314
2024-03-13,1.09278,1.09278
2024-03-14,1.09553,1.09553
2024-03-15,1.08834,1.08834
2024-03-18,1.08826,1.08826
2024-03-19,1.08739,1.08739
2024-03-20,1.08633,1.08633
2024-03-21,1.09372,1.09372
2024-03-22,1.08624,1.08624
2024-03-25,1.08075,1.08075
2024-03-26,1.08382,1.08382
2024-03-27,1.08324,1.08324
2024-03-28,1.08134,1.08134
2024-03-29,1.07945,1.07945
2024-04-01,1.07927,1.07927
2024-04-02,1.07372,1.07372
2024-04-03,1.07686,1.07686
2024-04-04,1.08383,1.08383
2024-04-05,1.08371,1.08371
2024-04-08,1.08305,1.08305
2024-04-09,1.08637,1.08637
2024-04-10,1.08593,1.08593
2024-04-11,1.07417,1.07417
2024-04-12,1.07269,1.07269
2024-04-15,1.06496,1.06496
2024-04-16,1.06257,1.06257
2024-04-17,1.06215,1.06215
2024-04-18,1.06694,1.06694
2024-04-19,1.06442,1.06442
2024-04-22,1.06583,1.06578
2024-04-23,1.06541,1.06541
2024-04-24,1.07043,1.07043
2024-04-25,1.06999,1.06999
2024-04-26,1.07296,1.07296
2024-04-29,1.07069,1.07069
2024-04-30,1.07157,1.07157
2024-05-01,1.06666,1.06666
2024-05-02,1.07216,1.07216
2024-05-03,1.07331,1.07331
2024-05-06,1.07581,1.07581
2024-05-07,1.07675,1.07675
2024-05-08,1.07505,1.07505
2024-05-09,1.07469,1.07469
2024-05-10,1.07852,1.07852
2024-05-13,1.07704,1.07704
2024-05-14,1.07935,1.07935
2024-05-15,1.08146,1.08146
2024-05-16,1.08898,1.08898
2024-05-17,1.08678,1.08678
2024-05-20,1.08755,1.08755
2024-05-21,1.08608,1.08608
2024-05-22,1.08552,1.08552
2024-05-23,1.08252,1.08252
2024-05-24,1.08127,1.08127
2024-05-27,1.08476,1.08476
2024-05-28,1.08619,1.08619
2024-05-29,1.08519,1.08519
2024-05-30,1.08018,1.08018
2024-05-31,1.08354,1.08354
2024-06-03,1.0853,1.0853
2024-06-04,1.09074,1.09074
2024-06-05,1.08819,1.08819
2024-06-06,1.08745,1.08745
2024-06-07,1.08944,1.08944
2024-06-10,1.07789,1.07789
2024-06-11,1.07643,1.07643
2024-06-12,1.07403,1.07403
2024-06-13,1.08131,1.08131
2024-06-14,1.07388,1.07388
2024-06-17,1.07022,1.07022
2024-06-18,1.07407,1.07407
2024-06-19,1.07423,1.07423
2024-06-20,1.07515,1.07515
2024-06-21,1.07064,1.07064
2024-06-24,1.06878,1.06878
2024-06-25,1.07327,1.07327
2024-06-26,1.07096,1.07096
2024-06-27,1.06801,1.06801
2024-06-28,1.07085,1.07085
2024-07-01,1.07353,1.07353
2024-07-02,1.07371,1.07371
2024-07-03,1.07484,1.07484
2024-07-04,1.07933,1.07933
2024-07-05,1.08107,1.08107
2024-07-08,1.0826,1.0826
2024-07-09,1.0831,1.0831
2024-07-10,1.08148,1.08148
2024-07-11,1.08333,1.08333
2024-07-12,1.08728,1.08728
2024-07-15,1.08855,1.08855
2024-07-16,1.09016,1.09016
2024-07-17,1.09025,1.09025
2024-07-18,1.09402,1.09402
2024-07-19,1.09016,1.09016
2024-07-22,1.08992,1.08992
2024-07-23,1.08898,1.08898
2024-07-24,1.08507,1.08507
2024-07-25,1.08395,1.08395
2024-07-26,1.08513,1.08513
2024-07-29,1.08538,1.08538
2024-07-30,1.08195,1.08195
2024-07-31,1.08161,1.08161
2024-08-01,1.08239,1.08239
2024-08-02,1.07876,1.07876
2024-08-05,1.09108,1.09108
2024-08-06,1.0951,1.0951
2024-08-07,1.09262,1.09262
2024-08-08,1.09281,1.09281
2024-08-09,1.09157,1.09157
2024-08-12,1.09138,1.09138
2024-08-13,1.09363,1.09363
2024-08-14,1.0997,1.0997
2024-08-15,1.10132,1.10132
2024-08-16,1.09727,1.09727
2024-08-19,1.1025,1.1025
2024-08-20,1.10865,1.10865
2024-08-21,1.11279,1.11279
2024-08-22,1.11554,1.11554
2024-08-23,1.11172,1.11172
2024-08-26,1.11879,1.11879
2024-08-27,1.11647,1.11647
2024-08-28,1.11779,1.11779
2024-08-29,1.1125,1.1125
2024-08-30,1.10805,1.10805
2024-09-02,1.10448,1.10448
2024-09-03,1.10675,1.10675
2024-09-04,1.10489,1.10489
2024-09-05,1.10805,1.10805
2024-09-06,1.11111,1.11111
2024-09-09,1.10872,1.10872
2024-09-10,1.10375,1.10375
2024-09-11,1.1021,1.1021
2024-09-12,1.10109,1.10109
2024-09-13,1.10779,1.10779
2024-09-16,1.10884,1.10884
2024-09-17,1.11295,1.11295
2024-09-18,1.11231,1.11231
2024-09-19,1.11148,1.11148
2024-09-20,1.1162,1.1162
2024-09-23,1.11608,1.11608
2024-09-24,1.11117,1.11117
2024-09-25,1.11912,1.11912
2024-09-26,1.1131,1.1131
2024-09-27,1.11772,1.11772
2024-09-30,1.11698,1.11698
2024-10-01,1.11366,1.11366
2024-10-02,1.10639,1.10639
2024-10-03,1.10485,1.10485
2024-10-04,1.10356,1.10356
2024-10-07,1.09745,1.09745
2024-10-08,1.09757,1.09757
2024-10-09,1.09757,1.09757
2024-10-10,1.09433,1.09433
2024-10-11,1.09339,1.09339
2024-10-14,1.09254,1.09254
2024-10-15,1.09092,1.09092
2024-10-16,1.08841,1.08841
2024-10-17,1.08625,1.08625
2024-10-18,1.08295,1.08295
2024-10-21,1.08686,1.08686
2024-10-22,1.08178,1.08178
2024-10-23,1.07973,1.07973
2024-10-24,1.07805,1.07805
2024-10-25,1.08242,1.08242
2024-10-28,1.07966,1.07966
2024-10-29,1.08168,1.08168
2024-10-30,1.08206,1.08206
2024-10-31,1.08592,1.08592
2024-11-01,1.08861,1.08861
2024-11-04,1.08745,1.08745
2024-11-05,1.08741,1.08741
2024-11-06,1.09345,1.09345
2024-11-07,1.07331,1.07331
2024-11-08,1.07952,1.07952
2024-11-11,1.07149,1.07149
2024-11-12,1.06644,1.06644
2024-11-13,1.06167,1.06167
2024-11-14,1.05641,1.05641
2024-11-15,1.05301,1.05301
2024-11-18,1.05337,1.05337
2024-11-19,1.05949,1.05949
2024-11-20,1.06076,1.06076
2024-11-21,1.05462,1.05462
2024-11-22,1.04693,1.04693
2024-11-25,1.04799,1.04799
2024-11-26,1.04443,1.04443
2024-11-27,1.04912,1.04912
2024-11-28,1.05625,1.05625
2024-11-29,1.0563,1.0563
2024-12-02,1.05451,1.05457
2024-12-03,1.05012,1.05012
2024-12-04,1.05108,1.05108
2024-12-05,1.05141,1.05141
2024-12-06,1.05856,1.05856
2024-12-09,1.05655,1.05655
2024-12-10,1.05552,1.05552
2024-12-11,1.0533,1.0533
2024-12-12,1.05069,1.05069
2024-12-13,1.04741,1.04741
2024-12-16,1.05101,1.05101
2024-12-17,1.05173,1.05173
2024-12-18,1.04951,1.04951
2024-12-19,1.03503,1.03503
2024-12-20,1.03649,1.03649
2024-12-23,1.04331,1.04331
2024-12-24,1.04058,1.04058
2024-12-25,1.04026,1.04026
2024-12-26,1.03996,1.03996
2024-12-27,1.04232,1.04232
2024-12-30,1.04294,1.04294
2024-12-31,1.04062,1.04062
2025-01-02,1.03519,1.03519
2025-01-03,1.02682,1.02682
2025-01-06,1.03053,1.03053
2025-01-07,1.03864,1.03864
2025-01-08,1.03455,1.03455
2025-01-09,1.03147,1.03147
2025-01-10,1.02976,1.02976
2025-01-13,1.02444,1.02444
2025-01-14,1.02653,1.02653
2025-01-15,1.03068,1.03068
2025-01-16,1.02953,1.02953
2025-01-17,1.03019,1.03019
2025-01-20,1.02774,1.02774
2025-01-21,1.04207,1.04207
2025-01-22,1.04059,1.04059
2025-01-23,1.04102,1.04102
2025-01-24,1.0416,1.0416
2025-01-27,1.04676,1.04676
2025-01-28,1.04451,1.04451
2025-01-29,1.04291,1.04291
2025-01-30,1.04252,1.04252
2025-01-31,1.03973,1.03973
2025-02-03,1.02478,1.02478
2025-02-04,1.03274,1.03274
2025-02-05,1.03728,1.03728
2025-02-06,1.04008,1.04008
2025-02-07,1.03857,1.03857
2025-02-10,1.03116,1.03116
2025-02-11,1.03015,1.03015
2025-02-12,1.03649,1.03649
2025-02-13,1.0392,1.0392
2025-02-14,1.04617,1.04617
2025-02-17,1.04892,1.04892
2025-02-18,1.04854,1.04854
2025-02-19,1.04483,1.04483
2025-02-20,1.0421,1.0421
2025-02-21,1.05006,1.05006
2025-02-24,1.04748,1.04748
2025-02-25,1.04613,1.04613
2025-02-26,1.05241,1.05241
2025-02-27,1.04888,1.04888
2025-02-28,1.03951,1.03951
2025-03-03,1.04138,1.04138
2025-03-04,1.0485,1.0485
2025-03-05,1.0627,1.0627
2025-03-06,1.07949,1.07949
2025-03-07,1.0788,1.0788
2025-03-10,1.08606,1.08606
2025-03-11,1.08394,1.08394
2025-03-12,1.09142,1.09142
2025-03-13,1.08862,1.08862
2025-03-14,1.08556,1.08556
2025-03-17,1.08813,1.08813
2025-03-18,1.09192,1.09192
2025-03-19,1.09395,1.09395
2025-03-20,1.09119,1.09119
2025-03-21,1.08567,1.08567
2025-03-24,1.08358,1.08358
2025-03-25,1.08036,1.08036
2025-03-26,1.07875,1.07875
2025-03-27,1.07421,1.07421
2025-03-28,1.0801,1.0801
2025-03-31,1.08239,1.08239
2025-04-01,1.08189,1.08189
2025-04-02,1.0796,1.0796
2025-04-03,1.09087,1.09087
2025-04-04,1.10437,1.10437
2025-04-07,1.09845,1.09845
2025-04-08,1.09154,1.09154
2025-04-09,1.09804,1.09804
2025-04-10,1.09521,1.09521
2025-04-11,1.12578,1.12578
2025-04-14,1.13431,1.13431
2025-04-15,1.13397,1.13397
2025-04-16,1.12927,1.12927
2025-04-17,1.13968,1.13968
2025-04-22,1.15128,1.15128
2025-04-23,1.13513,1.13513
2025-04-24,1.13273,1.13273
2025-04-25,1.13719,1.13719
2025-04-28,1.13431,1.13431
2025-04-29,1.14091,1.14091
2025-04-30,1.13893,1.13893
2025-05-01,1.13249,1.13249
2025-05-02,1.12965,1.12965
2025-05-05,1.13232,1.13232
2025-05-06,1.13134,1.13134
2025-05-07,1.13428,1.13428
2025-05-08,1.13062,1.13062
2025-05-09,1.12242,1.12242
2025-05-12,1.12296,1.12296
2025-05-13,1.10956,1.10956
2025-05-14,1.11856,1.11856
2025-05-15,1.11819,1.11819
2025-05-16,1.11927,1.11927
2025-05-19,1.11876,1.11876
2025-05-20,1.12334,1.12334
2025-05-21,1.1288,1.1288
2025-05-22,1.13312,1.13312
2025-05-23,1.12818,1.12818
2025-05-26,1.13728,1.13728
2025-05-27,1.13885,1.13885
2025-05-28,1.13371,1.13371
2025-05-29,1.12337,1.12337
2025-05-30,1.13784,1.13784
2025-06-02,1.13533,1.13533
2025-06-03,1.14534,1.14534
2025-06-04,1.13845,1.13845
2025-06-05,1.1422,1.1422
2025-06-06,1.14538,1.14538
2025-06-09,1.14078,1.14078
2025-06-10,1.1428,1.1428
2025-06-11,1.14375,1.14375
2025-06-12,1.15093,1.15093
2025-06-13,1.16003,1.16003
2025-06-16,1.15567,1.15567
2025-06-17,1.15513,1.15513
2025-06-18,1.14826,1.14826
2025-06-19,1.14775,1.14775
2025-06-20,1.15128,1.15128
2025-06-23,1.15009,1.15009
2025-06-24,1.1599,1.1599
2025-06-25,1.16122,1.16122
2025-06-26,1.16837,1.16837
2025-06-27,1.16922,1.16922
2025-06-30,1.17275,1.17275
2025-07-01,1.17872,1.17872
2025-07-02,1.18055,1.18055
2025-07-03,1.18002,1.18002
2025-07-04,1.17715,1.17715
2025-07-07,1.17808,1.17808
2025-07-08,1.17365,1.17365
2025-07-09,1.17246,1.17246
2025-07-10,1.17312,1.17312
2025-07-11,1.17027,1.17027
2025-07-14,1.16821,1.16821
2025-07-15,1.16663,1.16663
2025-07-16,1.16074,1.16074
2025-07-17,1.16358,1.16358
2025-07-18,1.16155,1.16155
2025-07-21,1.16307,1.16307
2025-07-22,1.16945,1.16945
2025-07-23,1.17392,1.17392
2025-07-24,1.17743,1.17743
2025-07-25,1.17561,1.17561
2025-07-28,1.17568,1.17568
2025-07-29,1.15968,1.15968
2025-07-30,1.15509,1.15509
2025-07-31,1.14294,1.14294
2025-08-01,1.14237,1.14237
2025-08-04,1.15867,1.15867
2025-08-05,1.15841,1.15841
2025-08-06,1.15792,1.15792
2025-08-07,1.16632,1.16632
2025-08-08,1.16767,1.16767
2025-08-11,1.1648,1.1648
2025-08-12,1.16184,1.16184
2025-08-13,1.16771,1.16771
2025-08-14,1.17129,1.17129
2025-08-15,1.16513,1.16513
2025-08-18,1.17066,1.17066
2025-08-19,1.16683,1.16683
2025-08-20,1.16425,1.16425
2025-08-21,1.16518,1.16518
2025-08-22,1.16131,1.16131
2025-08-25,1.17096,1.17096
2025-08-26,1.16184,1.16184
2025-08-27,1.16394,1.16394
2025-08-28,1.1648,1.1648
2025-08-29,1.16816,1.16816
2025-09-01,1.16918,1.16918
2025-09-02,1.17159,1.17159
2025-09-03,1.1636,1.1636
2025-09-04,1.16604,1.16604
2025-09-05,1.16569,1.16569
2025-09-08,1.17132,1.17132
2025-09-09,1.17691,1.17691
2025-09-10,1.17027,1.17027
2025-09-11,1.17034,1.17034
2025-09-12,1.17347,1.17347
2025-09-15,1.17265,1.17265
2025-09-16,1.17637,1.17637
2025-09-17,1.18714,1.18714
2025-09-18,1.18263,1.18263
2025-09-19,1.17911,1.17911
2025-09-22,1.1737,1.1737
2025-09-23,1.18011,1.18011
2025-09-24,1.18145,1.18145
2025-09-25,1.17447,1.17447
2025-09-26,1.16628,1.16628
2025-09-29,1.17082,1.17082
2025-09-30,1.17314,1.17314
2025-10-01,1.17358,1.17358
2025-10-02,1.17341,1.17341
2025-10-03,1.17251,1.17251
2025-10-06,1.17125,1.17125
2025-10-07,1.17103,1.17103
2025-10-08,1.16546,1.16546
2025-10-09,1.1632,1.1632
2025-10-10,1.15664,1.15664
2025-10-13,1.16024,1.16024
2025-10-14,1.15668,1.15668
2025-10-15,1.16023,1.16023
2025-10-16,1.16463,1.16463
2025-10-17,1.16996,1.16996
2025-10-20,1.16575,1.16575
2025-10-21,1.16444,1.16444
2025-10-22,1.16004,1.16004
2025-10-23,1.16085,1.16085
